timestamp,file,scenario_name,model,style,answer,correct_choice,is_correct,question,choice_A,choice_B,choice_C,choice_D
2025-10-11T09:12:59Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpotConflict_Snowstorm_ParkHard_v1_MCQ_physics.json,BlindSpotConflict_Snowstorm_ParkHard_v1,openai/gpt-4.1,physics,B,C,False,"During the snowstorm, the ego vehicle approaches the truck in lane 0 at 80 km/h. At 10 seconds, the truck decelerates at 4.0 m/s² for 2 seconds. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. What minimum headway must the ego vehicle maintain to avoid collision, assuming 1.5 s reaction time?",38.89 m,51.39 m,63.89 m,76.39 m
2025-10-11T09:12:59Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpotConflict_Polite_Tunnel_v1_MCQ_scenario.json,BlindSpotConflict_Polite_Tunnel_v1,openai/gpt-4.1,scenario,B,B,True,"The ego vehicle travels downhill in a clear tunnel with no traffic, good visibility, and a constant green light. Despite favorable conditions, it must anticipate a potential blind-spot conflict near the tunnel structure. With the goal of stopping before the stop line, what should be the primary safety priority?",Maintain 15 m/s to ensure efficient travel through the tunnel.,Prepare to yield to unseen hazards despite no active traffic signals or actors.,Focus solely on maintaining speed since the light is green and road is clear.,Accelerate slightly to minimize time spent in the downhill tunnel section.
2025-10-11T09:12:59Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpotConflict_RoadSim_v1_MCQ_policy.json,BlindSpotConflict_RoadSim_v1,openai/gpt-4.1,policy,D,D,True,"The ego vehicle approaches a four-way intersection in rain, with poor visibility and wet roads, behind a truck and car. The truck will suddenly cut in with hard deceleration. Given safety policies requiring increased following distance in adverse conditions, what minimum time gap should the ego vehicle maintain before the maneuver to allow safe response?",1.0 second,1.5 seconds,2.0 seconds,3.0 seconds
2025-10-11T09:12:59Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpotConflict_Snowstorm_YIntersection_v1_MCQ_policy.json,BlindSpotConflict_Snowstorm_YIntersection_v1,openai/gpt-4.1,policy,D,D,True,"During a snowstorm at night with poor visibility, the ego vehicle approaches a Y-intersection where a reckless truck decelerates suddenly and a cautious car performs a cut-in. Given the adverse weather, aggressive actor behaviors, and limited sight distance, safety policy dictates maintaining a conservative time gap. What minimum time gap should the ego vehicle maintain to ensure safety under these high-risk conditions?",1.0 second,1.5 seconds,2.0 seconds,3.0 seconds
2025-10-11T09:12:59Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpotConflict_NightHairpin_v1_MCQ_physics.json,BlindSpotConflict_NightHairpin_v1,openai/gpt-4.1,physics,C,C,True,"At night on a two-lane road, the ego vehicle approaches a hairpin turn at 25 m/s, while a truck approaches from the opposite direction at 20 m/s. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. If the driver's reaction time is 1.5 seconds and maximum deceleration is 6.0 m/s², what is the minimum stopping distance required to avoid a collision?",48.75 m,52.08 m,85.42 m,97.92 m
2025-10-11T09:12:59Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpotConflict_RidingWeave_v1_MCQ_hybrid.json,BlindSpotConflict_RidingWeave_v1,openai/gpt-4.1,hybrid,B,B,True,"The motorcycle travels at 20 m/s in the right lane, 100 meters behind the stop line, with a truck ahead in the left lane also at 20 m/s. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. What is the minimum safe headway to avoid collision during a lane change, considering reaction time and typical deceleration?",20.00 m,40.00 m,60.00 m,80.00 m
2025-10-11T09:12:59Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpotConflict_Red_polite_v1_MCQ_comparative.json,BlindSpotConflict_Red_polite_v1,openai/gpt-4.1,comparative,C,C,True,"On a rainy evening at a double roundabout, the ego vehicle approaches a stop line at 10 m/s with a truck ahead at 12 m/s in the same lane. The truck may brake hard at 300 seconds, and visibility is poor. The traffic light has 30-second red and 90-second green phases. Which maneuver best balances merging safely near x = -30.0 while avoiding a rear-end collision if the truck decelerates suddenly?",Accelerate to pass the truck before merging,Maintain current speed and prepare to brake,Brake early to increase headway before truck decelerates,Change lanes immediately to bypass the truck
2025-10-11T09:12:59Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpotConflict_Hesitant_Wet_Road_MediumDensity_v1_MCQ_scenario.json,BlindSpotConflict_Hesitant_Wet_Road_MediumDensity_v1,openai/gpt-4.1,scenario,B,B,True,"On a rainy evening, the ego vehicle approaches a signalized crossing at 20 m/s with moderate visibility and wet traction. The traffic signal is red (30-step phase), and a hesitant truck 150 meters ahead partially blocks view of the crossing. The ego vehicle must decide its safest priority near the stop line at x = -50.0. What should be the primary concern?",Maintaining 20 m/s to match traffic flow and reduce congestion,Preparing to stop safely before the stop line to avoid red-light violation,Accelerating slightly to clear the intersection before pedestrians arrive,Focusing on the truck's speed to draft closely and reduce wind resistance
2025-10-11T09:12:59Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpotConflict_RoadDiverge_v1_MCQ_policy.json,BlindSpotConflict_RoadDiverge_v1,openai/gpt-4.1,policy,D,D,True,"The ego vehicle starts from rest on a flooded highway with reduced visibility and high traffic density, approaching an off-ramp diverge. A fast-moving truck travels at 20 m/s in lane 1 from x = -100.0, creating a potential blind-spot conflict. Given the adverse conditions, what minimum time gap should the ego vehicle maintain when merging near the diverge to comply with safe driving policies?",1.0 second,1.5 seconds,2.0 seconds,3.0 seconds
2025-10-11T09:13:00Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpotConflict_Tailgater_DesertHeatEasy_MCQ_physics.json,BlindSpotConflict_Tailgater_DesertHeatEasy,openai/gpt-4.1,physics,B,B,True,The ego vehicle travels at 20 m/s and must stop if the light is red. Assume a reaction time of 1.0 s and max deceleration of 6.0 m/s². Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. What is the minimum distance needed to stop safely?,36.67 m,56.67 m,46.67 m,66.67 m
2025-10-11T09:13:00Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpotConflict_TouristUncertain_StrongCrosswinds_CurvedHighway_SafeDistanceReduction_EasyLowDensity_v1_MCQ_physics.json,BlindSpotConflict_TouristUncertain_StrongCrosswinds_CurvedHighway_SafeDistanceReduction_EasyLowDensity_v1,openai/gpt-4.1,physics,B,C,False,A driver approaches a slow-moving truck on a curved highway at 100 km/h (27.78 m/s) with strong crosswinds. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. What is the minimum safe headway in seconds to ensure a front time-to-collision greater than 4 seconds under full braking at 6 m/s²?,2.50 s,3.83 s,5.16 s,6.48 s
2025-10-11T09:13:00Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpot_ZigZag_DuskTunnel_v1_MCQ_policy.json,BlindSpot_ZigZag_DuskTunnel_v1,openai/gpt-4.1,policy,D,D,True,"The ego vehicle approaches a tunnel exit at dusk on a downhill two-lane road at 25 m/s, with a truck ahead performing erratic lane changes and sudden braking. Given the low-light conditions, unpredictable lead vehicle, and upcoming traffic signal, safety policy suggests maintaining a conservative following distance. What minimum time gap should the ego vehicle maintain to ensure hazard awareness and safe stopping?",1.0 second,1.5 seconds,2.0 seconds,3.0 seconds
2025-10-11T09:13:00Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpot_DistractedSandstormRedLight_v1_MCQ_hybrid.json,BlindSpot_DistractedSandstormRedLight_v1,openai/gpt-4.1,hybrid,C,D,False,"The ego vehicle approaches at 25 m/s with 1.5 s reaction time. The truck ahead decelerates at 2.0 m/s² for 5 seconds. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. What minimum headway ensures no collision, including perception delay and sandstorm conditions?",37.50 meters,45.00 meters,56.25 meters,68.75 meters
2025-10-11T09:13:00Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpotConflict_Tailgater_OilSpillBridge_IcyDeck_StopSign_Hard_MCQ_policy.json,BlindSpotConflict_Tailgater_OilSpillBridge_IcyDeck_StopSign_Hard,openai/gpt-4.1,policy,D,D,True,"Given heavy rain, icy conditions, and poor visibility, the ego vehicle must approach a stop sign with a truck tailgating at 25 m/s. Safety policies suggest maintaining a time gap that accounts for extended stopping distances and delayed hazard detection. What minimum time gap should the ego vehicle ideally maintain to allow safe response if the lead truck brakes suddenly?",1.0 second,1.5 seconds,2.0 seconds,3.0 seconds
2025-10-11T09:13:00Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpotConflict_Speeding_DeskHeatMirage_AalleywayLowTraffic_Hard_MCQ_comparative.json,BlindSpotConflict_Speeding_DeskHeatMirage_AalleywayLowTraffic_Hard,openai/gpt-4.1,comparative,D,D,True,"The ego vehicle starts stationary at x = -100.0 in poor visibility due to heat mirage. A truck ahead at x = -200.0 moves at 20 m/s in the same lane. The traffic light is green, but visibility degrades with distance, distorting speed and position cues. Which maneuver minimizes collision risk while proceeding safely?",Accelerate to 100 km/h immediately,Maintain current speed without acceleration,"Accelerate moderately, adjusting to visibility",Creep forward slowly with gradual acceleration
2025-10-11T09:13:00Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpot_FogHighway_v1_MCQ_scenario.json,BlindSpot_FogHighway_v1,openai/gpt-4.1,scenario,D,D,True,"At a tunnel entry with dense fog and heavy traffic, the ego vehicle must obey a stop sign. The traffic light is cycling red/green, and an aggressive truck brakes suddenly. What is the safest priority?",Maintain speed to avoid rear-end collision,Brake hard to stop before the stop line,Accelerate to clear the tunnel quickly,Decelerate smoothly while monitoring traffic
2025-10-11T09:13:00Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpot_Reckless_DuskWeaving_HardYield_v1_MCQ_policy.json,BlindSpot_Reckless_DuskWeaving_HardYield_v1,openai/gpt-4.1,policy,C,D,False,"At dusk, the ego vehicle approaches a three-lane weaving section at 25 m/s with a stop line at x = -50.0. A reckless truck is at x = -70.0 in lane 1, moving at 20 m/s with unpredictable behavior. Given low sun visibility and high-speed dynamics, what minimum time gap should the ego vehicle maintain to the truck when yielding at the stop line, considering both collision risk and red light compliance?",1.0 second,1.5 seconds,2.0 seconds,3.0 seconds
2025-10-11T09:13:00Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpotConflict_ThrillSeeker_Roundabout_EasyHighTraffic_MCQ_scenario.json,BlindSpotConflict_ThrillSeeker_Roundabout_EasyHighTraffic,openai/gpt-4.1,scenario,C,C,True,"Heavy rain and lightning reduce visibility at night as the ego vehicle approaches a red signal at a high-traffic roundabout. A thrill-seeking truck is moving at 10 m/s on the inner lane and may abruptly merge into the outer lane after 5 seconds. With limited sight distance and unpredictable merging behavior, what should be the ego vehicle's highest priority to avoid a collision and red-light violation?",Accelerate to clear the intersection before the light turns red.,Maintain current speed and prepare to react to the truck's merge.,Begin immediate and controlled braking while monitoring the merging threat.,Swerve into the inner lane to avoid potential blind-spot conflict.
2025-10-11T09:13:00Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpot_Uturn_v1_MCQ_hybrid.json,BlindSpot_Uturn_v1,openai/gpt-4.1,hybrid,B,D,False,"The ego vehicle travels at 10 m/s, 300 m behind a slow truck on a narrow mountain road. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. With a max deceleration of 6.5 m/s² and 1.5 s reaction time, what is the minimum safe headway to avoid collision, including safety margin for low sunlight and blind curves?",35.00 m,47.69 m,25.00 m,62.50 m
2025-10-11T09:13:00Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpot_ConvoiFollower_DesertHeatMirage_SuspensionBridge_HighTrafficEasy_v1_MCQ_hybrid.json,BlindSpot_ConvoiFollower_DesertHeatMirage_SuspensionBridge_HighTrafficEasy_v1,openai/gpt-4.1,hybrid,C,D,False,"The ego vehicle travels at 120 km/h (33.33 m/s) with poor visibility and crosswinds. It is 100 m from the intersection, where the light turns red every 90 steps. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. What is the minimum safe headway to ensure stopping before the stop line at x = -50.0, considering reaction time and environmental risks?",55.56 meters,65.56 meters,75.56 meters,85.56 meters
2025-10-11T09:13:00Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillAggressiveDuskHairpinTurnStopBeforeStoplineRed_MCQ_hybrid.json,BrakeFailureDownhillAggressiveDuskHairpinTurnStopBeforeStoplineRed,openai/gpt-4.1,hybrid,B,D,False,"The ego vehicle travels at 80 km/h (22.22 m/s) and must stop before the stop line 150 m ahead. With a downhill slope and potential brake issues, assume a maximum deceleration of 5.0 m/s² and a 1.5-second reaction time. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. What is the minimum safe following distance to avoid a collision?",49.38 meters,66.67 meters,83.35 meters,115.59 meters
2025-10-11T09:13:00Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillCoopForestHighTraffic_v1_MCQ_hybrid.json,BrakeFailureDownhillCoopForestHighTraffic_v1,openai/gpt-4.1,hybrid,D,D,True,"The ego vehicle travels at 25 m/s on a downhill slope with failed brakes. It must stop before the first roundabout 100 m ahead. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. What minimum deceleration (m/s²) is required, including a 20% safety margin for high traffic and dappled shadows?",3.13,3.75,4.00,4.68
2025-10-11T09:13:00Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillCoopHailOffRamp_v1_MCQ_comparative.json,BrakeFailureDownhillCoopHailOffRamp_v1,openai/gpt-4.1,comparative,B,B,True,"At night during a hailstorm on a slippery downhill off-ramp, the ego vehicle travels at 100 km/h with poor visibility. The lead vehicle suddenly brakes at 3.0 m/s² for 2 seconds. Which maneuver best balances collision avoidance and stability on the slick surface?",Hard brake immediately,Gradual brake with reduced pressure,Accelerate to increase distance,Change lane rapidly
2025-10-11T09:13:01Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillLaneHoggerFoggySuspensionBridgeEasyLowTraffic_MCQ_hybrid.json,BrakeFailureDownhillLaneHoggerFoggySuspensionBridgeEasyLowTraffic,openai/gpt-4.1,hybrid,D,D,True,"The ego vehicle travels at 80 km/h (22.22 m/s) with 2-second brake failure at 5 m/s² deceleration. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. What is the minimum safe headway to avoid collision, considering reaction time and braking distance under fog and crosswinds?",30.00 meters,44.44 meters,50.00 meters,65.56 meters
2025-10-11T09:13:01Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpotConflict_Truck_LaneHogger_RainyLowTraffic_v1_MCQ_hybrid.json,BlindSpotConflict_Truck_LaneHogger_RainyLowTraffic_v1,openai/gpt-4.1,hybrid,A,C,False,"The ego vehicle starts at 0 m/s at x = -200.0 and must stop before x = -150.0. The speed limit is 100 km/h (≈27.78 m/s). Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. What is the minimum safe deceleration to avoid collision, considering rainy conditions reduce traction?",3.86 m/s²,5.56 m/s²,7.72 m/s²,11.11 m/s²
2025-10-11T09:13:01Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillNoviceLearner_v1_MCQ_comparative.json,BrakeFailureDownhillNoviceLearner_v1,openai/gpt-4.1,comparative,C,C,True,"A novice driver enters a downhill tunnel at 80 km/h with low visibility and partial brake failure. At 30 seconds, brakes provide only 6.0 m/s² deceleration for 2 seconds. Given limited perception and reduced control, which maneuver best balances speed management and collision risk?",Apply maximum brake force immediately when entering the tunnel,Maintain current speed until the brake event triggers,Gradually reduce speed before the brake event using engine braking,Accelerate to clear the tunnel before visibility worsens
2025-10-11T09:13:01Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BlindSpot_HesitantTruck_GravelCloverleaf_v1_MCQ_physics.json,BlindSpot_HesitantTruck_GravelCloverleaf_v1,openai/gpt-4.1,physics,D,B,False,"The ego vehicle follows a truck on a gravel cloverleaf at 100 km/h. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. With a reaction time of 1.5 s and maximum deceleration of 6 m/s² on gravel, what is the minimum safe headway in meters?",41.67,56.67,71.67,86.67
2025-10-11T09:13:01Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillMergeInexperiencedOilSpill_v1_MCQ_hybrid.json,BrakeFailureDownhillMergeInexperiencedOilSpill_v1,openai/gpt-4.1,hybrid,B,B,True,"The ego vehicle travels at 15 m/s downhill in rain at night, with a 5-second reaction time possible. The road has an oil spill, reducing traction. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. What is the minimum safe headway to avoid collision during the brake event?",37.50 m,112.50 m,75.00 m,87.50 m
2025-10-11T09:13:01Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillAggressiveThunderstorm_v1_MCQ_scenario.json,BrakeFailureDownhillAggressiveThunderstorm_v1,openai/gpt-4.1,scenario,C,C,True,"During a thunderstorm at night, the ego vehicle descends a cloverleaf interchange with heavy rain reducing visibility and traction. The road has three lanes, speed limit 100 km/h, and no traffic signals change. At 100 seconds, a sudden brake event simulates a 5 m/s² deceleration over 2 seconds. What should be the primary safety priority?",Maintain 80 km/h to ensure steady progress through low visibility,Maximize speed to reduce time exposed to hazardous weather,Prioritize smooth and controlled braking to maintain stability,Change lanes frequently to avoid potential hydroplaning spots
2025-10-11T09:13:01Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillOverbrakerHighTraffic_v1_MCQ_physics.json,BrakeFailureDownhillOverbrakerHighTraffic_v1,openai/gpt-4.1,physics,B,B,True,"At 40 seconds, a vehicle in lane 1 cuts in with 4.0 m/s² deceleration over 5 seconds. The ego vehicle travels at 33.33 m/s. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. What is the minimum safe headway distance to avoid collision, including reaction time of 1.5 seconds?",49.99 m,83.33 m,66.66 m,100.00 m
2025-10-11T09:13:01Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillOverbrakeUrbanNightHighTraffic_v1_MCQ_hybrid.json,BrakeFailureDownhillOverbrakeUrbanNightHighTraffic_v1,openai/gpt-4.1,hybrid,C,C,True,"The ego vehicle travels at 25 m/s and must respond to a lead vehicle braking at 6.0 m/s² for 2 seconds. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. What minimum headway prevents collision, considering reaction time is 1.5 s and braking deceleration matches the lead vehicle?",37.50 m,46.88 m,56.25 m,65.62 m
2025-10-11T09:13:01Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillProfessionalDriverForestHighDensity_v1_MCQ_scenario.json,BrakeFailureDownhillProfessionalDriverForestHighDensity_v1,openai/gpt-4.1,scenario,C,C,True,"A professional driver approaches a double roundabout in heavy rain at dusk, with low visibility and wet路面 reducing traction. The traffic light ahead shows red, and an aggressive car ahead suddenly brakes hard at 450 seconds. What should be the driver's primary priority to ensure safety and compliance?",Maintain speed to avoid being rear-ended,Focus on out-braking the lead car,Prepare for early braking at stop line,Accelerate to clear the intersection
2025-10-11T09:13:01Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillRedTurn_v1_MCQ_scenario.json,BrakeFailureDownhillRedTurn_v1,openai/gpt-4.1,scenario,C,C,True,"A vehicle exits a tunnel onto a downhill gravel road with no traffic signals but a stop line ahead. The road is narrow, traffic is dense, and the lead vehicle suddenly brakes hard. Given reduced brake effectiveness on gravel and the need to eventually perform a U-turn, what should be the primary safety priority immediately after the tunnel exit?",Accelerate to create distance from the lead vehicle.,Begin the U-turn maneuver immediately to avoid downstream traffic.,Prepare for reduced braking performance and maintain a safe following distance.,Stop before the stop line regardless of traffic behind.
2025-10-11T09:13:01Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillRedTurn_v1_MCQ_policy.json,BrakeFailureDownhillRedTurn_v1,openai/gpt-4.1,policy,D,D,True,"The ego vehicle exits a tunnel on a downhill gravel road, approaching a U-turn near a stop line with high-density traffic. A lead vehicle suddenly brakes at 4.0 m/s² for 2.0 seconds. Given reduced brake efficiency on gravel and upcoming maneuver complexity, what minimum time gap should the ego maintain to ensure safety per conservative driving policy?",1.0 second,1.5 seconds,2.0 seconds,3.0 seconds
2025-10-11T09:13:01Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillRedLightMerge_v1_MCQ_physics.json,BrakeFailureDownhillRedLightMerge_v1,openai/gpt-4.1,physics,B,B,True,"At 90 km/h (25 m/s) on a 6 % downhill wet road (μ ≈ 0.4), the ego driver reacts after 1.5 s and applies braking with a nominal deceleration of 5 m/s². Considering the effect of slope reducing effective deceleration by 10 %, what is the braking distance (excluding reaction) required to stop before the red light if the lead vehicle becomes stationary after reaction?",62.50,106.25,37.50,143.75
2025-10-11T09:13:01Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillTaxiRainySuspensionBridgeEasyPark_MCQ_hybrid.json,BrakeFailureDownhillTaxiRainySuspensionBridgeEasyPark,openai/gpt-4.1,hybrid,C,C,True,"The ego vehicle experiences brake failure at 80 km/h, decelerating at -3.0 m/s² for 2.0 seconds. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. Given poor visibility and crosswinds, what is the minimum safe following distance initially required to avoid collision, including reaction time of 1.5 seconds?",34.72 meters,45.68 meters,58.94 meters,72.10 meters
2025-10-11T09:13:01Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillThrillSeekerDawnHighTraffic_v1_MCQ_physics.json,BrakeFailureDownhillThrillSeekerDawnHighTraffic_v1,openai/gpt-4.1,physics,C,B,False,"At 45 seconds, the aggressive vehicle ahead decelerates at 5 m/s² for 5 seconds. Assume the lead vehicle also decelerates at the same rate. If the ego vehicle reacts after 1.5 seconds, what is the minimum headway distance required to avoid a collision, starting from 100 km/h?",34.72 m,52.08 m,69.44 m,86.80 m
2025-10-11T09:13:02Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/ChildBallChase_NightHighway_v1_MCQ_comparative.json,ChildBallChase_NightHighway_v1,openai/gpt-4.1,comparative,A,A,True,"On a straight urban highway at night, visibility is reduced. A child runs into the road, with aggressive traffic nearby. Which maneuver minimizes collision risk while maintaining safe headway?",Brake hard to avoid the child,Accelerate to clear the area quickly,Change lanes away from traffic,Maintain speed and steer slightly
2025-10-11T09:13:02Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhill_Inexperienced_DawnDriving_UphillSlope_SafeReactEmergencyVehicle_v1_MCQ_physics.json,BrakeFailureDownhill_Inexperienced_DawnDriving_UphillSlope_SafeReactEmergencyVehicle_v1,openai/gpt-4.1,physics,B,C,False,"At dawn on a two-lane uphill road, an emergency vehicle approaches. The ego vehicle starts at -100 m with 25 m/s speed. Lane 0 car brakes suddenly at 4 m/s² deceleration for 10 s. Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. What is the minimum safe headway in meters to avoid collision?",31.25 m,62.50 m,78.13 m,93.75 m
2025-10-11T09:13:02Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillThrillSeekerGravelNarrowUrbanStreet_v1_MCQ_physics.json,BrakeFailureDownhillThrillSeekerGravelNarrowUrbanStreet_v1,openai/gpt-4.1,physics,B,B,True,"The ego vehicle travels at 22.22 m/s and must respond to the aggressive car's sudden brake at 4.5 m/s². Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. If the driver reacts in 1.5 seconds, what is the minimum stopping distance required to avoid a collision?",33.33 m,58.33 m,45.00 m,70.55 m
2025-10-11T09:13:02Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillTaxiStyleSunGlareBridgeIcyDeckHandleCutInMediumDifficult_MCQ_comparative.json,BrakeFailureDownhillTaxiStyleSunGlareBridgeIcyDeckHandleCutInMediumDifficult,openai/gpt-4.1,comparative,A,A,True,"An ego vehicle travels at 20 m/s toward a three-lane bridge with ice, sun glare, and a traffic light 150 m ahead (staying green). At 10 s, a vehicle cuts in; at 30 s, it brakes suddenly at 6 m/s². Given reduced traction and visibility, which maneuver best balances collision risk and control?",Brake gently at 2 m/s² upon cut-in,Accelerate to 25 m/s before the bridge,Change lanes immediately after cut-in,Maintain speed and steering steadily
2025-10-11T09:13:02Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillConvoyFollower_ClearDay_CloverleafInterchange_SmoothBrakeHardLowDensity_v1_MCQ_physics.json,BrakeFailureDownhillConvoyFollower_ClearDay_CloverleafInterchange_SmoothBrakeHardLowDensity_v1,openai/gpt-4.1,physics,B,B,True,"On a downhill slope, the ego vehicle enters at 80 km/h with partial brake failure. Assume it can decelerate at 3 m/s². Assume the lead vehicle becomes a stationary obstacle after the driver's reaction. What is the minimum safe headway to avoid collision, assuming 1.5 s reaction time?",45.56 m,68.34 m,91.11 m,113.89 m
2025-10-11T09:13:02Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailure_Downhill_Overtake_v1_MCQ_hybrid.json,BrakeFailure_Downhill_Overtake_v1,openai/gpt-4.1,hybrid,B,C,False,"On a downhill expressway at 100 kph, rain reduces braking to -3 m/s². The ego vehicle reacts in 1.5 s to a sudden brake by the lane hogger. Assume the lead vehicle also decelerates at the same rate. What is the minimum safe headway to avoid collision?",45 m,60 m,75 m,90 m
2025-10-11T09:13:02Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/BrakeFailureDownhillPoliteSnowstormLC_v1_MCQ_policy.json,BrakeFailureDownhillPoliteSnowstormLC_v1,openai/gpt-4.1,policy,D,D,True,"During a snowstorm at night, the ego vehicle descends toward a railroad crossing with poor visibility and medium traffic. A lead vehicle suddenly brakes hard at 40 seconds. Given reduced traction, downhill travel, and potential brake issues, safe driving policy requires maximizing stopping margin. What minimum time gap should the ego maintain to the lead vehicle to align with conservative winter safety guidelines?",1.0 second,2.0 seconds,3.0 seconds,4.0 seconds
2025-10-11T09:13:02Z,/content/drive/MyDrive/DriveBench/mcq_jsons_MCQ_200_balanced/CrosswindCutIn_v1_MCQ_policy.json,CrosswindCutIn_v1,openai/gpt-4.1,policy,C,D,False,"In strong crosswinds, with a thrill-seeking car cutting into your lane, you must stop safely at the traffic light. Given the risks, apply conservative policies. What minimum time gap should you maintain?",1.5 seconds,2 seconds,3 seconds,4 seconds
